,kep,datetime
584,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1442.6761561025871;}, attitude=org.orekit.attitudes.Attitude@6ac2c5a1, mass=989.854652657151, additional={}}",2020-01-01 09:45:00
585,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1448.3376994538748;}, attitude=org.orekit.attitudes.Attitude@364c93e6, mass=989.854652657151, additional={}}",2020-01-01 09:46:00
586,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1453.972113050592;}, attitude=org.orekit.attitudes.Attitude@66589252, mass=989.854652657151, additional={}}",2020-01-01 09:47:00
587,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1459.5617826256696;}, attitude=org.orekit.attitudes.Attitude@66a8ff6d, mass=989.854652657151, additional={}}",2020-01-01 09:48:00
588,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1465.0902787619787;}, attitude=org.orekit.attitudes.Attitude@1abbc1d4, mass=989.854652657151, additional={}}",2020-01-01 09:49:00
589,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1470.5427265300666;}, attitude=org.orekit.attitudes.Attitude@48bab2c6, mass=989.854652657151, additional={}}",2020-01-01 09:50:00
590,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1475.9060804727214;}, attitude=org.orekit.attitudes.Attitude@6ad26381, mass=989.854652657151, additional={}}",2020-01-01 09:51:00
591,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1481.1692973456422;}, attitude=org.orekit.attitudes.Attitude@4b20aa21, mass=989.854652657151, additional={}}",2020-01-01 09:52:00
592,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1486.3234088100228;}, attitude=org.orekit.attitudes.Attitude@f5167f0, mass=989.854652657151, additional={}}",2020-01-01 09:53:00
593,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1491.3615042445397;}, attitude=org.orekit.attitudes.Attitude@1260c85e, mass=989.854652657151, additional={}}",2020-01-01 09:54:00
594,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1496.278639246418;}, attitude=org.orekit.attitudes.Attitude@6b576ff8, mass=989.854652657151, additional={}}",2020-01-01 09:55:00
595,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1501.0716880655127;}, attitude=org.orekit.attitudes.Attitude@25e8a111, mass=989.854652657151, additional={}}",2020-01-01 09:56:00
596,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1505.7391584782747;}, attitude=org.orekit.attitudes.Attitude@21022cbb, mass=989.854652657151, additional={}}",2020-01-01 09:57:00
597,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1510.2809860585287;}, attitude=org.orekit.attitudes.Attitude@353422fd, mass=989.854652657151, additional={}}",2020-01-01 09:58:00
598,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1514.6983221262528;}, attitude=org.orekit.attitudes.Attitude@654cb30c, mass=989.854652657151, additional={}}",2020-01-01 09:59:00
599,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1518.9933264835454;}, attitude=org.orekit.attitudes.Attitude@5cc669d, mass=989.854652657151, additional={}}",2020-01-01 10:00:00
600,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1523.1689728679755;}, attitude=org.orekit.attitudes.Attitude@351be56b, mass=989.854652657151, additional={}}",2020-01-01 10:01:00
601,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1527.2288721910377;}, attitude=org.orekit.attitudes.Attitude@212c0aff, mass=989.854652657151, additional={}}",2020-01-01 10:02:00
602,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1531.177116254993;}, attitude=org.orekit.attitudes.Attitude@21780905, mass=989.854652657151, additional={}}",2020-01-01 10:03:00
603,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1535.0181428086732;}, attitude=org.orekit.attitudes.Attitude@47666b39, mass=989.854652657151, additional={}}",2020-01-01 10:04:00
604,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1538.7566214864469;}, attitude=org.orekit.attitudes.Attitude@2dbcee03, mass=989.854652657151, additional={}}",2020-01-01 10:05:00
605,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1542.397359304955;}, attitude=org.orekit.attitudes.Attitude@6c8672b9, mass=989.854652657151, additional={}}",2020-01-01 10:06:00
606,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1545.9452238817814;}, attitude=org.orekit.attitudes.Attitude@dd77e0d, mass=989.854652657151, additional={}}",2020-01-01 10:07:00
607,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1549.4050823009093;}, attitude=org.orekit.attitudes.Attitude@799cf32d, mass=989.854652657151, additional={}}",2020-01-01 10:08:00
608,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1552.7817535029021;}, attitude=org.orekit.attitudes.Attitude@331ad6eb, mass=989.854652657151, additional={}}",2020-01-01 10:09:00
609,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1556.07997215832;}, attitude=org.orekit.attitudes.Attitude@6cd6698b, mass=989.854652657151, additional={}}",2020-01-01 10:10:00
610,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1559.3043621406232;}, attitude=org.orekit.attitudes.Attitude@5ac7550a, mass=989.854652657151, additional={}}",2020-01-01 10:11:00
611,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1562.4594179126689;}, attitude=org.orekit.attitudes.Attitude@44dcc0e4, mass=989.854652657151, additional={}}",2020-01-01 10:12:00
612,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1565.5494923531119;}, attitude=org.orekit.attitudes.Attitude@2114eb1a, mass=989.854652657151, additional={}}",2020-01-01 10:13:00
613,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1568.5787897585844;}, attitude=org.orekit.attitudes.Attitude@7e514482, mass=989.854652657151, additional={}}",2020-01-01 10:14:00
614,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1571.5513629540967;}, attitude=org.orekit.attitudes.Attitude@1e5e3147, mass=989.854652657151, additional={}}",2020-01-01 10:15:00
615,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1574.4711136221088;}, attitude=org.orekit.attitudes.Attitude@3c271988, mass=989.854652657151, additional={}}",2020-01-01 10:16:00
616,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1577.3417951177319;}, attitude=org.orekit.attitudes.Attitude@3aed692d, mass=989.854652657151, additional={}}",2020-01-01 10:17:00
617,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1580.1670171733856;}, attitude=org.orekit.attitudes.Attitude@4eec5fa6, mass=989.854652657151, additional={}}",2020-01-01 10:18:00
618,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1582.950252011919;}, attitude=org.orekit.attitudes.Attitude@21579b35, mass=989.854652657151, additional={}}",2020-01-01 10:19:00
619,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1585.6948414845162;}, attitude=org.orekit.attitudes.Attitude@25b83dce, mass=989.854652657151, additional={}}",2020-01-01 10:20:00
620,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1588.4040049306852;}, attitude=org.orekit.attitudes.Attitude@74cd8c55, mass=989.854652657151, additional={}}",2020-01-01 10:21:00
621,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1591.0808475244532;}, attitude=org.orekit.attitudes.Attitude@5870fc05, mass=989.854652657151, additional={}}",2020-01-01 10:22:00
622,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1593.7283689255905;}, attitude=org.orekit.attitudes.Attitude@45e35a0d, mass=989.854652657151, additional={}}",2020-01-01 10:23:00
623,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1596.349472099172;}, attitude=org.orekit.attitudes.Attitude@21d15932, mass=989.854652657151, additional={}}",2020-01-01 10:24:00
624,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1598.9469722027643;}, attitude=org.orekit.attitudes.Attitude@3966c679, mass=989.854652657151, additional={}}",2020-01-01 10:25:00
625,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1601.5236054694003;}, attitude=org.orekit.attitudes.Attitude@66a99584, mass=989.854652657151, additional={}}",2020-01-01 10:26:00
626,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1604.0820380376335;}, attitude=org.orekit.attitudes.Attitude@3945886e, mass=989.854652657151, additional={}}",2020-01-01 10:27:00
627,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1606.6248746982903;}, attitude=org.orekit.attitudes.Attitude@12765ebd, mass=989.854652657151, additional={}}",2020-01-01 10:28:00
628,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1609.1546675420407;}, attitude=org.orekit.attitudes.Attitude@1dac0784, mass=989.854652657151, additional={}}",2020-01-01 10:29:00
629,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1611.6739245032534;}, attitude=org.orekit.attitudes.Attitude@3703a400, mass=989.854652657151, additional={}}",2020-01-01 10:30:00
630,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1614.1851178043983;}, attitude=org.orekit.attitudes.Attitude@22105c76, mass=989.854652657151, additional={}}",2020-01-01 10:31:00
631,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1616.6906923119743;}, attitude=org.orekit.attitudes.Attitude@2336d3f, mass=989.854652657151, additional={}}",2020-01-01 10:32:00
632,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1619.1930738199726;}, attitude=org.orekit.attitudes.Attitude@7f5ecada, mass=989.854652657151, additional={}}",2020-01-01 10:33:00
633,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1621.694677280456;}, attitude=org.orekit.attitudes.Attitude@55574295, mass=989.854652657151, additional={}}",2020-01-01 10:34:00
634,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1624.197915003234;}, attitude=org.orekit.attitudes.Attitude@750457a5, mass=989.854652657151, additional={}}",2020-01-01 10:35:00
635,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1626.7052048479138;}, attitude=org.orekit.attitudes.Attitude@6c4786af, mass=989.854652657151, additional={}}",2020-01-01 10:36:00
636,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1629.2189784319246;}, attitude=org.orekit.attitudes.Attitude@65c689e7, mass=989.854652657151, additional={}}",2020-01-01 10:37:00
637,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1631.7416893774446;}, attitude=org.orekit.attitudes.Attitude@a6a2c20, mass=989.854652657151, additional={}}",2020-01-01 10:38:00
638,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1634.2758216184943;}, attitude=org.orekit.attitudes.Attitude@5d04fbb7, mass=989.854652657151, additional={}}",2020-01-01 10:39:00
639,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1636.8238977866552;}, attitude=org.orekit.attitudes.Attitude@da67c46, mass=989.854652657151, additional={}}",2020-01-01 10:40:00
640,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1639.3884876898132;}, attitude=org.orekit.attitudes.Attitude@5c7e55a4, mass=989.854652657151, additional={}}",2020-01-01 10:41:00
641,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1641.9722168927344;}, attitude=org.orekit.attitudes.Attitude@7ae6927, mass=989.854652657151, additional={}}",2020-01-01 10:42:00
642,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1644.577775400878;}, attitude=org.orekit.attitudes.Attitude@7d0df326, mass=989.854652657151, additional={}}",2020-01-01 10:43:00
643,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1647.2079264392005;}, attitude=org.orekit.attitudes.Attitude@43f7f48d, mass=989.854652657151, additional={}}",2020-01-01 10:44:00
644,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1649.8655153053242;}, attitude=org.orekit.attitudes.Attitude@6d0a4a22, mass=989.854652657151, additional={}}",2020-01-01 10:45:00
645,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1652.5534782606676;}, attitude=org.orekit.attitudes.Attitude@1999e1f5, mass=989.854652657151, additional={}}",2020-01-01 10:46:00
646,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1655.2748514032137;}, attitude=org.orekit.attitudes.Attitude@b1fa523, mass=989.854652657151, additional={}}",2020-01-01 10:47:00
647,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1658.0327794405644;}, attitude=org.orekit.attitudes.Attitude@77307b51, mass=989.854652657151, additional={}}",2020-01-01 10:48:00
648,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1660.8305242506733;}, attitude=org.orekit.attitudes.Attitude@48d464cf, mass=989.854652657151, additional={}}",2020-01-01 10:49:00
649,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1663.6714730788417;}, attitude=org.orekit.attitudes.Attitude@1e14b269, mass=989.854652657151, additional={}}",2020-01-01 10:50:00
650,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1666.5591461716558;}, attitude=org.orekit.attitudes.Attitude@68543a35, mass=989.854652657151, additional={}}",2020-01-01 10:51:00
651,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1669.4972035897615;}, attitude=org.orekit.attitudes.Attitude@1cca2e9d, mass=989.854652657151, additional={}}",2020-01-01 10:52:00
652,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1672.4894508697737;}, attitude=org.orekit.attitudes.Attitude@77d3c3d7, mass=989.854652657151, additional={}}",2020-01-01 10:53:00
653,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1675.5398431190933;}, attitude=org.orekit.attitudes.Attitude@4cefa0be, mass=989.854652657151, additional={}}",2020-01-01 10:54:00
654,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1678.6524870237884;}, attitude=org.orekit.attitudes.Attitude@5a3be84, mass=989.854652657151, additional={}}",2020-01-01 10:55:00
655,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1681.8316401270363;}, attitude=org.orekit.attitudes.Attitude@4850d66b, mass=989.854652657151, additional={}}",2020-01-01 10:56:00
656,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1685.081706592327;}, attitude=org.orekit.attitudes.Attitude@21f479cd, mass=989.854652657151, additional={}}",2020-01-01 10:57:00
657,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1688.4072285010293;}, attitude=org.orekit.attitudes.Attitude@102fd71d, mass=989.854652657151, additional={}}",2020-01-01 10:58:00
658,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1691.8128715489406;}, attitude=org.orekit.attitudes.Attitude@8e00c02, mass=989.854652657151, additional={}}",2020-01-01 10:59:00
659,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1695.3034038043975;}, attitude=org.orekit.attitudes.Attitude@464d60fb, mass=989.854652657151, additional={}}",2020-01-01 11:00:00
660,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1698.8836659785459;}, attitude=org.orekit.attitudes.Attitude@447543ee, mass=989.854652657151, additional={}}",2020-01-01 11:01:00
661,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1702.5585314489028;}, attitude=org.orekit.attitudes.Attitude@2a0ce342, mass=989.854652657151, additional={}}",2020-01-01 11:02:00
662,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1706.3328540902437;}, attitude=org.orekit.attitudes.Attitude@22846a1d, mass=989.854652657151, additional={}}",2020-01-01 11:03:00
663,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1710.211401831602;}, attitude=org.orekit.attitudes.Attitude@fe38c0e, mass=989.854652657151, additional={}}",2020-01-01 11:04:00
664,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1714.1987738163343;}, attitude=org.orekit.attitudes.Attitude@6167c42f, mass=989.854652657151, additional={}}",2020-01-01 11:05:00
665,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1718.299299149192;}, attitude=org.orekit.attitudes.Attitude@2cbc2db2, mass=989.854652657151, additional={}}",2020-01-01 11:06:00
666,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1722.5169155402448;}, attitude=org.orekit.attitudes.Attitude@2de96eba, mass=989.854652657151, additional={}}",2020-01-01 11:07:00
667,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1726.8550267830447;}, attitude=org.orekit.attitudes.Attitude@3ef914f5, mass=989.854652657151, additional={}}",2020-01-01 11:08:00
668,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1731.316339023001;}, attitude=org.orekit.attitudes.Attitude@61e0f9b9, mass=989.854652657151, additional={}}",2020-01-01 11:09:00
669,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1735.902677265205;}, attitude=org.orekit.attitudes.Attitude@2c7c898a, mass=989.854652657151, additional={}}",2020-01-01 11:10:00
670,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1740.6147855962527;}, attitude=org.orekit.attitudes.Attitude@4a86be01, mass=989.854652657151, additional={}}",2020-01-01 11:11:00
671,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1745.452117153636;}, attitude=org.orekit.attitudes.Attitude@3cae4518, mass=989.854652657151, additional={}}",2020-01-01 11:12:00
672,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1750.412622877956;}, attitude=org.orekit.attitudes.Attitude@5a654e05, mass=989.854652657151, additional={}}",2020-01-01 11:13:00
673,"SpacecraftState{orbit=Keplerian parameters: {a: 7021462.566009592; e: 0.20181783428767092; i: 68.00000000000001; pa: -80.50501917580868; raan: -4.850567156986902E-15; v: 1755.492551305326;}, attitude=org.orekit.attitudes.Attitude@121dac1a, mass=989.854652657151, additional={}}",2020-01-01 11:14:00
